line_id,departure_time,fitness_score,status
104-2,2025-06-02 20:08:00,0.7860582415880137,optimized
104-2,2025-06-02 20:29:00,0.7860582415880137,optimized
104-2,2025-06-02 20:50:00,0.7860582415880137,optimized
104-2,2025-06-02 21:09:00,0.7860582415880137,optimized
104-2,2025-06-02 21:31:00,0.7860582415880137,optimized
104-2,2025-06-02 21:52:00,0.7860582415880137,optimized
104-2,2025-06-02 22:15:00,0.7860582415880137,optimized
104-2,2025-06-02 22:31:00,0.7860582415880137,optimized
104-2,2025-06-02 22:58:00,0.7860582415880137,optimized
104-2,2025-06-02 23:15:00,0.7860582415880137,optimized
105-1,2025-06-02 05:00:00,0.7604113594079147,optimized
105-1,2025-06-02 05:18:00,0.7604113594079147,optimized
105-1,2025-06-02 05:35:00,0.7604113594079147,optimized
105-1,2025-06-02 05:49:00,0.7604113594079147,optimized
105-1,2025-06-02 06:07:00,0.7604113594079147,optimized
105-1,2025-06-02 06:25:00,0.7604113594079147,optimized
105-1,2025-06-02 06:42:00,0.7604113594079147,optimized
105-1,2025-06-02 06:58:00,0.7604113594079147,optimized
105-1,2025-06-02 07:12:00,0.7604113594079147,optimized
105-1,2025-06-02 07:26:00,0.7604113594079147,optimized
105-1,2025-06-02 07:43:00,0.7604113594079147,optimized
105-1,2025-06-02 07:59:00,0.7604113594079147,optimized
105-1,2025-06-02 08:16:00,0.7604113594079147,optimized
105-1,2025-06-02 08:31:00,0.7604113594079147,optimized
105-1,2025-06-02 09:03:00,0.7604113594079147,optimized
105-1,2025-06-02 09:17:00,0.7604113594079147,optimized
105-1,2025-06-02 09:34:00,0.7604113594079147,optimized
105-1,2025-06-02 09:48:00,0.7604113594079147,optimized
105-1,2025-06-02 10:12:00,0.7604113594079147,optimized
105-1,2025-06-02 10:27:00,0.7604113594079147,optimized
105-1,2025-06-02 10:41:00,0.7604113594079147,optimized
105-1,2025-06-02 10:58:00,0.7604113594079147,optimized
105-1,2025-06-02 11:13:00,0.7604113594079147,optimized
105-1,2025-06-02 11:27:00,0.7604113594079147,optimized
105-1,2025-06-02 11:40:00,0.7604113594079147,optimized
105-1,2025-06-02 11:53:00,0.7604113594079147,optimized
105-1,2025-06-02 12:08:00,0.7604113594079147,optimized
105-1,2025-06-02 12:23:00,0.7604113594079147,optimized
105-1,2025-06-02 12:38:00,0.7604113594079147,optimized
105-1,2025-06-02 12:54:00,0.7604113594079147,optimized
